date,Times of Day,pressure_state,pressure_Sea,Precipitation_amount,temperature,Dew point temperature,pressure_Vapor,Humidity,wind_speed,Wind_direction,Daylight_hours,solar radiation_amount,snowfall,Snow_cover
2020/11/20,9,1006.3,1009.1,0,22.5,17.2,19.6,72,6.4,0,0,0.19,0,0
2020/11/20,10,1006.3,1009.1,0,22.8,17.5,20,72,5.8,0,0,0.26,0,0
2020/11/20,11,1005.4,1008.2,0,23.2,17,19.3,68,6.3,0,0,0.47,0,0
2020/11/20,12,1003.4,1006.2,0,23.1,16.4,18.7,66,8.2,0,0,0.3,0,0
2020/11/20,13,1002.8,1005.6,0,23.6,17.4,19.8,68,6.4,0,0.1,0.73,0,0
2020/11/20,14,1002.4,1005.2,0,22.9,17.2,19.6,70,7.3,0,0,0.54,0,0
2020/11/20,15,1002.1,1004.9,0,22.8,16.8,19.2,69,7.1,0,0,0.31,0,0
2020/11/20,16,1001.5,1004.3,0,22.7,17.4,19.9,72,8,0,0.3,0.32,0,0
2020/11/20,17,1002.5,1005.3,0,22.7,17.4,19.9,72,5.5,0,0,0.03,0,0
2020/11/20,18,1002.4,1005.2,0,22.3,17.5,19.9,74,5.7,0,0,0,0,0
2020/11/20,19,1002.2,1005,0,22.4,17.6,20.1,74,4.7,0,0,0,0,0
2020/11/20,20,1002.1,1004.9,0,22,18.2,20.9,79,3.5,0,0,0,0,0
2020/11/20,21,1002.7,1005.5,0,21.1,15.9,18,72,1.9,0,0,0,0,0
2020/11/20,22,1003.1,1005.9,0,19.9,14.7,16.7,72,3.7,0,0,0,0,0
2020/11/20,23,1003.2,1006,0,18.9,15.6,17.7,81,3.4,0,0,0,0,0
2020/11/20,24,1003.2,1006,0,18.7,14.2,16.2,75,3.5,0,0,0,0,0
2020/11/21,1,1003.6,1006.4,0,18.5,12.7,14.7,69,2.3,0,0,0,0,0
2020/11/21,2,1004.1,1006.9,0,18.6,11.4,13.5,63,3.2,0,0,0,0,0
2020/11/21,3,1004.4,1007.2,0,18.3,9.7,12,57,4.3,0,0,0,0,0
2020/11/21,4,1004.9,1007.7,0,17.3,9,11.5,58,2.7,0,0,0,0,0
2020/11/21,5,1006.1,1008.9,0,17.7,8.3,10.9,54,3.5,0,0,0,0,0
2020/11/21,6,1007,1009.9,0,17.2,7.6,10.4,53,2.6,0,0,0,0,0
2020/11/21,7,1008.1,1011,0,16.7,6.8,9.9,52,2.4,0,0,0.03,0,0
2020/11/21,8,1009.3,1012.2,0,17,6.2,9.5,49,4.1,0,0.8,0.53,0,0
2020/11/21,9,1010.1,1013,0,18,4.2,8.3,40,7.2,0,1,1.17,0,0
2020/11/21,10,1011,1013.8,0,19,4.4,8.4,38,5.3,0,1,1.66,0,0
2020/11/21,11,1011.8,1014.6,0,19.1,3.7,8,36,7.7,0,1,1.96,0,0
2020/11/21,12,1011.7,1014.5,0,19.3,2.6,7.4,33,5.3,0,1,2.08,0,0
2020/11/21,13,1012.5,1015.3,0,19,2,7,32,6.2,0,1,1.96,0,0
2020/11/21,14,1012.3,1015.2,0,18.6,-1.3,5.6,26,6.9,0,1,1.64,0,0
2020/11/21,15,1013.4,1016.3,0,18,-0.3,6,29,3.4,0,1,1.12,0,0
2020/11/21,16,1014.5,1017.4,0,16.8,0.5,6.3,33,3.1,0,1,0.5,0,0
2020/11/21,17,1015.9,1018.8,0,15.6,0.6,6.4,36,2.7,0,0.3,0.05,0,0
2020/11/21,18,1017,1019.9,0,15.8,1.2,6.6,37,2.3,0,0,0,0,0
2020/11/21,19,1017.8,1020.7,0,13.9,2.2,7.1,45,1.9,0,0,0,0,0
2020/11/21,20,1018.1,1021,0,13.8,2.4,7.3,46,1.9,0,0,0,0,0
2020/11/21,21,1019.5,1022.4,0,13,2.8,7.5,50,2.2,0,0,0,0,0
2020/11/21,22,1019.8,1022.7,0,12.9,2.2,7.1,48,1.8,0,0,0,0,0
2020/11/21,23,1020.7,1023.7,0,11.6,2.6,7.4,54,2.1,0,0,0,0,0
2020/11/21,24,1020.6,1023.5,0,12.7,5.6,9.1,62,2.6,0,0,0,0,0
2020/11/22,1,1021,1023.9,0,12.7,6.1,9.4,64,2.5,0,0,0,0,0
2020/11/22,2,1020.4,1023.4,0,10.8,6.4,9.6,74,0.8,0,0,0,0,0
2020/11/22,3,1020.7,1023.6,0,12,7.1,10.1,72,1.4,0,0,0,0,0
2020/11/22,4,1021.4,1024.4,0,10.8,3.8,8,62,2.7,0,0,0,0,0
2020/11/22,5,1021.2,1024.2,0,9.7,3.5,7.8,65,1.4,0,0,0,0,0
2020/11/22,6,1021.1,1024.1,0,9.3,3.7,8,68,1.6,0,0,0,0,0
2020/11/22,7,1020.6,1023.6,0,8.8,3,7.6,67,1.3,0,0,0.04,0,0
2020/11/22,8,1020.3,1023.3,0,10.7,3.5,7.8,61,2.8,0,0.4,0.46,0,0
2020/11/22,9,1020.2,1023.1,0,12.2,4,8.1,57,2.1,0,0.9,1.12,0,0
2020/11/22,10,1019.2,1022.1,0,12.8,3.7,8,54,0.9,0,1,1.6,0,0
2020/11/22,11,1017.7,1020.6,0,15.9,6.1,9.4,52,1.6,0,1,1.91,0,0
2020/11/22,12,1016.2,1019.1,0,17.2,6.7,9.8,50,1.2,0,1,2,0,0
2020/11/22,13,1014.6,1017.5,0,18.6,9.7,12,56,4.2,0,1,1.75,0,0
2020/11/22,14,1013.6,1016.5,0,17.9,10.5,12.7,62,4.1,0,0.8,1.26,0,0
2020/11/22,15,1013,1015.8,0,19.1,12.1,14.2,64,6.2,0,0.9,0.93,0,0
2020/11/22,16,1012.5,1015.4,0,18.5,12.3,14.3,67,4.4,0,0.8,0.39,0,0
2020/11/22,17,1012.5,1015.4,0,18.4,12.6,14.6,69,4,0,0.2,0.04,0,0
2020/11/22,18,1012.5,1015.4,0,18.4,12.6,14.6,69,4,0,0,0,0,0
2020/11/22,19,1011.9,1014.8,0,18.1,12.8,14.7,71,4.8,0,0,0,0,0
2020/11/22,20,1010.8,1013.7,0,17.9,13.6,15.6,76,4.4,0,0,0,0,0
2020/11/22,21,1010.4,1013.3,0,18.1,14,16,77,4.9,0,0,0,0,0
2020/11/22,22,1009.6,1012.4,0,18.3,14.6,16.6,79,3.6,0,0,0,0,0
2020/11/22,23,1008.5,1011.3,0,18.6,14.3,16.3,76,1.7,0,0,0,0,0
2020/11/22,24,1007.9,1010.8,0,16.3,10.2,12.4,67,2.8,0,0,0,0,0
2020/11/23,1,1007.2,1010.1,0,14.8,8.3,10.9,65,1.8,0,0,0,0,0
2020/11/23,2,1006.2,1009.1,0,14.3,7.6,10.4,64,1.8,0,0,0,0,0
2020/11/23,3,1006.3,1009.2,0,13.3,7.3,10.2,67,1.6,0,0,0,0,0
2020/11/23,4,1005.6,1008.5,0,12.5,7.2,10.1,70,1.6,0,0,0,0,0
2020/11/23,5,1005.9,1008.8,0,12.4,7.1,10.1,70,2,0,0,0,0,0
2020/11/23,6,1006.6,1009.5,0,12.6,7.5,10.4,71,2.2,0,0,0,0,0
2020/11/23,7,1007.9,1010.8,0,13.2,8.3,10.9,72,2,0,0,0.03,0,0
2020/11/23,8,1009.2,1012.1,0,15.5,7.3,10.2,58,3.9,0,0.9,0.5,0,0
2020/11/23,9,1010.1,1013,0,16.7,7.6,10.5,55,2.8,0,1,1.12,0,0
2020/11/23,10,1010.2,1013.1,0,17.9,5.2,8.8,43,3.7,0,1,1.35,0,0
2020/11/23,11,1010,1012.8,0,19.4,4.4,8.3,37,5.5,0,1,1.97,0,0
2020/11/23,12,1010,1012.8,0,20,4.1,8.2,35,5.2,0,1,2.02,0,0
2020/11/23,13,1010,1012.8,0,19.9,3.6,7.9,34,3.9,0,0.7,1.75,0,0
2020/11/23,14,1010.7,1013.5,0,18.6,4.4,8.4,39,2.3,0,0,0.81,0,0
2020/11/23,15,1011.4,1014.3,0,18,2.3,7.2,35,2.4,0,0,0.33,0,0
2020/11/23,16,1012.6,1015.5,0,17.5,2.7,7.4,37,3.7,0,0,0.09,0,0
2020/11/23,17,1013.8,1016.7,0,17,1.8,7,36,2.2,0,0,0.01,0,0
2020/11/23,18,1014.8,1017.7,0,15.4,8.6,11.2,64,2.8,0,0,0,0,0
2020/11/23,19,1015.4,1018.3,0,14.7,7.3,10.2,61,1.3,0,0,0,0,0
2020/11/23,20,1015.9,1018.8,0,14.1,7.4,10.3,64,2.3,0,0,0,0,0
2020/11/23,21,1016.7,1019.6,0,14.3,7.1,10.1,62,2.1,0,0,0,0,0
2020/11/23,22,1017.2,1020.1,0,14,7.3,10.2,64,1.9,0,0,0,0,0
2020/11/23,23,1017.6,1020.5,0,14.1,4.4,8.4,52,2.4,0,0,0,0,0
2020/11/23,24,1017.6,1020.5,0,12.9,1.9,7,47,3.8,0,0,0,0,0
2020/11/24,1,1017.5,1020.4,0,12.4,2,7.1,49,2.9,0,0,0,0,0
2020/11/24,2,1018.2,1021.1,0,12.5,1.2,6.7,46,3.1,0,0,0,0,0
2020/11/24,3,1018.5,1021.4,0,12.2,0.6,6.4,45,4,0,0,0,0,0
2020/11/24,4,1019.2,1022.1,0,11.7,0.2,6.2,45,4.1,0,0,0,0,0
2020/11/24,5,1019.6,1022.5,0,11.6,-0.2,6,44,4.3,0,0,0,0,0
2020/11/24,6,1020.4,1023.4,0,11.6,-1.2,5.6,41,3.2,0,0,0,0,0
2020/11/24,7,1021.2,1024.2,0,11.2,-0.6,5.9,44,3.7,0,0,0.01,0,0
2020/11/24,8,1022,1025,0,11.2,0,6.1,46,4.1,0,0,0.17,0,0
2020/11/24,9,1022.1,1025.1,0,11.5,0,6.1,45,2.9,0,0,0.45,0,0
2020/11/24,10,1021.8,1024.8,0,12.1,1.1,6.6,47,2.3,0,0,0.55,0,0
2020/11/24,11,1021.4,1024.3,0,12.1,0.8,6.5,46,1.9,0,0,0.53,0,0
2020/11/24,12,1021.3,1024.2,0,12.3,1.9,7,49,2.2,0,0,0.48,0,0
2020/11/24,13,1020.8,1023.7,0,12.4,2.6,7.3,51,2.4,0,0,0.53,0,0
2020/11/24,14,1021.3,1024.2,0,12.1,4.8,8.6,61,2.7,0,0,0.38,0,0
2020/11/24,15,1021.8,1024.8,0,11.8,4.8,8.6,62,2,0,0,0.25,0,0
2020/11/24,16,1022.1,1025.1,0,12.1,5.5,9,64,2.7,0,0,0.1,0,0
2020/11/24,17,1022.7,1025.7,0,12.2,5.8,9.2,65,3.2,0,0,0.01,0,0
2020/11/24,18,1022.9,1025.9,0,12.3,5.5,9,63,2.5,0,0,0,0,0
2020/11/24,19,1023.1,1026.1,0,12.3,5.5,9,63,2.3,0,0,0,0,0
2020/11/24,20,1023.2,1026.2,0,12.1,5.5,9,64,2,0,0,0,0,0
2020/11/24,21,1023.2,1026.2,0,11.7,6.4,9.6,70,2,0,0,0,0,0
2020/11/24,22,1023.3,1026.3,0,11.3,7,10,75,2,0,0,0,0,0
2020/11/24,23,1023.1,1026.1,0,11,6.9,10,76,2.4,0,0,0,0,0
2020/11/24,24,1022.9,1025.9,0,10.1,7.9,10.6,86,2.9,0,0,0,0,0
2020/11/25,1,1022.8,1025.8,0,9.8,8.2,10.9,90,1.9,0,0,0,0,0
2020/11/25,2,1022,1025,0,10,7.9,10.7,87,3.9,0,0,0,0,0
2020/11/25,3,1021.6,1024.6,0,10,7.9,10.7,87,3.1,0,0,0,0,0
2020/11/25,4,1022,1025,0,9.9,8,10.7,88,3.7,0,0,0,0,0
2020/11/25,5,1021.6,1024.6,0,9.5,8.6,11.2,94,2.2,0,0,0,0,0
2020/11/25,6,1021.7,1024.7,0,9.3,8.9,11.4,97,2.9,0,0,0,0,0
2020/11/25,7,1021.5,1024.5,0,9.5,8.9,11.4,96,3,0,0,0.02,0,0
2020/11/25,8,1021.9,1024.9,0.5,9.4,8.8,11.3,96,2.1,0,0,0.07,0,0
2020/11/25,9,1021.5,1024.5,1,9.5,9.1,11.5,97,2.6,0,0,0.2,0,0
2020/11/25,10,1020.9,1023.9,0.5,10,9.6,11.9,97,3.5,0,0,0.3,0,0
2020/11/25,11,1020.4,1023.4,0.5,9.7,9.1,11.6,96,4.2,0,0,0.28,0,0
2020/11/25,12,1018.6,1021.6,1.5,10.2,9.6,11.9,96,2.1,0,0,0.46,0,0
2020/11/25,13,1018.1,1021.1,1,10.7,10.1,12.4,96,2.2,0,0,0.43,0,0
2020/11/25,14,1017.5,1020.4,0,11.3,10.4,12.6,94,1.7,0,0,0.56,0,0
2020/11/25,15,1017.4,1020.3,0,11.7,10.6,12.8,93,2.3,0,0,0.43,0,0
2020/11/25,16,1017.6,1020.5,0,11.4,10.5,12.7,94,1.6,0,0,0.17,0,0
2020/11/25,17,1017.8,1020.7,0,11.3,10.2,12.5,93,1.3,0,0,0.01,0,0
2020/11/25,18,1018,1020.9,0,11.4,10.2,12.4,92,1.8,0,0,0,0,0
2020/11/25,19,1017.9,1020.8,0,11.5,10.1,12.3,91,1,0,0,0,0,0
2020/11/25,20,1017.8,1020.7,0,11.5,10.4,12.6,93,2,0,0,0,0,0
2020/11/25,21,1018.3,1021.2,0,11.8,10.4,12.6,91,1.4,0,0,0,0,0
2020/11/25,22,1018.1,1021,0,11.8,10.7,12.9,93,0.8,0,0,0,0,0
2020/11/25,23,1017.5,1020.5,0,10.1,9.8,12.1,98,0.6,0,0,0,0,0
2020/11/25,24,1017.4,1020.4,0,10,9.9,12.2,99,1.8,0,0,0,0,0
2020/11/26,1,1017,1020,0,9.4,9.4,11.8,100,1,0,0,0,0,0
2020/11/26,2,1017.1,1020.1,0,9.5,9.5,11.9,100,0.8,0,0,0,0,0
2020/11/26,3,1017.2,1020.2,0,10,10,12.3,100,1.1,0,0,0,0,0
2020/11/26,4,1017.4,1020.4,0,9.6,9.6,12,100,1.4,0,0,0,0,0
2020/11/26,5,1017.3,1020.3,0,9.6,9.6,12,100,0.6,0,0,0,0,0
2020/11/26,6,1017.9,1020.9,0,9.9,9.9,12.2,100,1.2,0,0,0,0,0
2020/11/26,7,1018.7,1021.7,0,10.3,10.2,12.4,99,1.6,0,0,0.02,0,0
2020/11/26,8,1019.2,1022.2,0,10.7,10.4,12.6,98,1.3,0,0,0.22,0,0
2020/11/26,9,1019.2,1022.1,0,12.8,10.2,12.4,84,1,0,0.9,1.01,0,0
2020/11/26,10,1018.9,1021.8,0,14.8,10.2,12.5,74,1.5,0,1,1.56,0,0
2020/11/26,11,1018.2,1021.1,0,17,8.9,11.4,59,0.7,0,1,1.93,0,0
2020/11/26,12,1017.3,1020.2,0,17.4,6.6,9.7,49,1.7,0,1,2.08,0,0
2020/11/26,13,1017,1019.9,0,18.3,7.1,10.1,48,1.5,0,1,1.92,0,0
2020/11/26,14,1016.9,1019.8,0,17.2,11,13.1,67,3.4,0,1,1.47,0,0
2020/11/26,15,1016.4,1019.3,0,16.3,10.4,12.6,68,2,0,1,0.96,0,0
2020/11/26,16,1016.7,1019.6,0,14.9,9.5,11.9,70,2.8,0,1,0.38,0,0
2020/11/26,17,1016.9,1019.8,0,13,8.7,11.2,75,1.2,0,0.1,0.03,0,0
2020/11/26,18,1017.5,1020.4,0,12.5,8.2,10.9,75,1,0,0,0,0,0
2020/11/26,19,1018.2,1021.1,0,12.3,9,11.4,80,1.8,0,0,0,0,0
2020/11/26,20,1018.5,1021.4,0,13.3,9,11.5,75,2.1,0,0,0,0,0
2020/11/26,21,1019.4,1022.3,0,12.1,8.6,11.2,79,1.4,0,0,0,0,0
2020/11/26,22,1019.2,1022.1,0,12.4,8.9,11.4,79,2.4,0,0,0,0,0
2020/11/26,23,1019,1021.9,0,12.4,8.9,11.4,79,1.3,0,0,0,0,0
2020/11/26,24,1018.8,1021.7,0,11.9,9.1,11.6,83,1.4,0,0,0,0,0
2020/11/27,1,1019,1021.9,0,11.7,8.7,11.3,82,1.6,0,0,0,0,0
2020/11/27,2,1018.9,1021.8,0,11.5,8.2,10.9,80,1.3,0,0,0,0,0
2020/11/27,3,1018.8,1021.7,0,11.4,7.9,10.6,79,1.9,0,0,0,0,0
2020/11/27,4,1019.1,1022.1,0,11.3,7.8,10.6,79,2.5,0,0,0,0,0
2020/11/27,5,1019.3,1022.3,0,11.3,7.6,10.4,78,1.7,0,0,0,0,0
2020/11/27,6,1019.9,1022.9,0,11.5,7.4,10.3,76,1.9,0,0,0,0,0
2020/11/27,7,1019.5,1022.5,0,11,7.9,10.6,81,3.1,0,0,0.02,0,0
2020/11/27,8,1019.5,1022.4,0,11.7,8,10.7,78,3,0,0.3,0.3,0,0
2020/11/27,9,1019.5,1022.4,0,12.3,7,10,70,3.5,0,0.7,0.83,0,0
2020/11/27,10,1018.7,1021.6,0,12.6,7.7,10.5,72,4,0,0.2,0.9,0,0
2020/11/27,11,1018.3,1021.2,0,12.2,7.9,10.7,75,3.7,0,0,0.76,0,0
2020/11/27,12,1017,1019.9,0,12.5,8,10.7,74,2.8,0,0,0.72,0,0
2020/11/27,13,1016.3,1019.2,0,12.7,8.2,10.9,74,2,0,0,0.5,0,0
2020/11/27,14,1016.1,1019,0,12.6,7.9,10.7,73,3.1,0,0,0.3,0,0
2020/11/27,15,1015.8,1018.7,0,12.2,7.7,10.5,74,2.8,0,0,0.15,0,0
2020/11/27,16,1015.7,1018.6,0,11.8,7.7,10.5,76,2.3,0,0,0.06,0,0
2020/11/27,17,1015.5,1018.4,0,11.3,7.6,10.4,78,2.1,0,0,0.01,0,0
2020/11/27,18,1015,1017.9,0,11,7.5,10.4,79,2.5,0,0,0,0,0
2020/11/27,19,1014.7,1017.6,0,11.1,7.4,10.3,78,2.2,0,0,0,0,0
2020/11/27,20,1013.6,1016.5,0,11.2,7.7,10.5,79,1.6,0,0,0,0,0
2020/11/27,21,1013.3,1016.2,0,11.4,7.9,10.6,79,1.5,0,0,0,0,0
2020/11/27,22,1011.6,1014.5,0,10.5,8.1,10.8,85,1.5,0,0,0,0,0
2020/11/27,23,1010.6,1013.5,0,11.3,8.3,11,82,1.7,0,0,0,0,0
2020/11/27,24,1009.4,1012.3,0,11.2,8.8,11.3,85,1.2,0,0,0,0,0
2020/11/28,1,1007.4,1010.3,0,11.2,8.6,11.2,84,1.9,0,0,0,0,0
2020/11/28,2,1007,1009.9,0,10.9,8.1,10.8,83,2.3,0,0,0,0,0
2020/11/28,3,1006.2,1009.1,0,10.3,7.9,10.6,85,2.9,0,0,0,0,0
2020/11/28,4,1005.9,1008.8,0,9.6,7.4,10.3,86,3.3,0,0,0,0,0
2020/11/28,5,1005.7,1008.6,0,9.2,7.3,10.2,88,2.7,0,0,0,0,0
2020/11/28,6,1006.6,1009.5,0,9,7.6,10.4,91,2.5,0,0,0,0,0
2020/11/28,7,1007.2,1010.1,0,9.2,7.3,10.2,88,0.9,0,0,0.02,0,0
2020/11/28,8,1008.1,1011,0,12,6.5,9.7,69,3.2,0,0.8,0.44,0,0
2020/11/28,9,1008.9,1011.8,0,14.2,6.6,9.7,60,3.4,0,1,1.08,0,0
2020/11/28,10,1009.2,1012.1,0,15.3,4.1,8.2,47,6.6,0,1,1.59,0,0
2020/11/28,11,1009.2,1012.1,0,16.4,3.1,7.6,41,4.3,0,1,1.93,0,0
2020/11/28,12,1008.9,1011.8,0,16.1,1.4,6.8,37,6.4,0,1,2.03,0,0
2020/11/28,13,1008.8,1011.7,0,16.3,0,6.1,33,5.9,0,1,1.91,0,0
2020/11/28,14,1009.3,1012.2,0,15.9,-0.3,6,33,6,0,1,1.57,0,0
2020/11/28,15,1010.7,1013.6,0,14.3,-0.2,6,37,3.5,0,1,1.07,0,0
2020/11/28,16,1011.9,1014.8,0,13.1,-1.2,5.6,37,4.5,0,1,0.46,0,0
2020/11/28,17,1013.1,1016,0,12.4,-1.5,5.5,38,3.4,0,0,0.02,0,0
2020/11/28,18,1014.5,1017.4,0,10.6,-2.1,5.2,41,4.7,0,0,0,0,0
2020/11/28,19,1014.8,1017.8,0,10.3,-4.1,4.5,36,3.7,0,0,0,0,0
2020/11/28,20,1014.8,1017.8,0,9.8,-3.5,4.7,39,3.7,0,0,0,0,0
2020/11/28,21,1015.7,1018.7,0,9.4,-2.5,5.1,43,3.2,0,0,0,0,0
2020/11/28,22,1016,1019,0,9.5,-2.1,5.2,44,3,0,0,0,0,0
2020/11/28,23,1016.3,1019.3,0,9.3,-1.7,5.4,46,3.1,0,0,0,0,0
2020/11/28,24,1016.6,1019.6,0,9.2,-1.2,5.6,48,2.5,0,0,0,0,0
2020/11/29,1,1016.5,1019.5,0,8.7,-0.9,5.7,51,3.5,0,0,0,0,0
2020/11/29,2,1017,1020,0,9.1,-1,5.7,49,3.3,0,0,0,0,0
2020/11/29,3,1017.6,1020.6,0,9.1,-0.8,5.8,50,3,0,0,0,0,0
2020/11/29,4,1017.8,1020.8,0,9,-0.6,5.9,51,1.2,0,0,0,0,0
2020/11/29,5,1018,1021,0,8.2,0,6.1,56,2.6,0,0,0,0,0
2020/11/29,6,1018.5,1021.5,0,8.3,-0.4,5.9,54,2.1,0,0,0,0,0
2020/11/29,7,1019.6,1022.6,0,8.2,-0.5,5.9,54,1.8,0,0,0.03,0,0
2020/11/29,8,1020.2,1023.2,0,9,0.2,6.2,54,1.9,0,0.1,0.23,0,0
2020/11/29,9,1020.3,1023.3,0,10.5,-1.5,5.5,43,1.6,0,0.3,0.75,0,0
2020/11/29,10,1020.2,1023.2,0,11.1,-1.3,5.5,42,1.5,0,0.3,1.09,0,0
2020/11/29,11,1019.4,1022.3,0,12.3,-1.6,5.4,38,1.5,0,0.2,1.07,0,0
2020/11/29,12,1018.7,1021.6,0,12,-0.8,5.8,41,2.7,0,0.1,1.09,0,0
2020/11/29,13,1018.1,1021,0,12.3,1,6.6,46,1.8,0,0.2,0.96,0,0
2020/11/29,14,1017.9,1020.8,0,12.4,1.4,6.8,47,1.6,0,0,0.52,0,0
2020/11/29,15,1018,1020.9,0,12,2.2,7.2,51,1.2,0,0,0.32,0,0
2020/11/29,16,1018.5,1021.4,0,11.9,3.4,7.8,56,2,0,0,0.11,0,0
2020/11/29,17,1018.9,1021.9,0,11,4.5,8.4,64,1,0,0,0.01,0,0
2020/11/29,18,1019.1,1022.1,0,11.1,5,8.7,66,1.4,0,0,0,0,0
2020/11/29,19,1019.5,1022.5,0,10.7,5.1,8.7,68,1.7,0,0,0,0,0
2020/11/29,20,1019.9,1022.9,0,9.9,4.5,8.4,69,1.9,0,0,0,0,0
2020/11/29,21,1020.1,1023.1,0,9.8,4.6,8.5,70,1.4,0,0,0,0,0
2020/11/29,22,1020.1,1023.1,0,9.3,4.5,8.4,72,1.3,0,0,0,0,0
2020/11/29,23,1020.1,1023.1,0,8.8,4,8.2,72,2.8,0,0,0,0,0
2020/11/29,24,1019.8,1022.8,0,8.2,2.7,7.4,68,2.9,0,0,0,0,0
2020/11/30,1,1019.7,1022.7,0,6.6,2.7,7.4,76,0.8,0,0,0,0,0
2020/11/30,2,1019.3,1022.3,0,7.4,1.7,6.9,67,2.6,0,0,0,0,0
2020/11/30,3,1019.2,1022.2,0,6.9,1.6,6.9,69,2.1,0,0,0,0,0
2020/11/30,4,1019.1,1022.1,0,6.2,1.7,6.9,73,1.9,0,0,0,0,0
2020/11/30,5,1019.1,1022.1,0,5.9,1.6,6.9,74,2.2,0,0,0,0,0
2020/11/30,6,1019.6,1022.6,0,6.1,1.6,6.9,73,1.9,0,0,0,0,0
2020/11/30,7,1020.2,1023.2,0,5.7,2,7.1,77,1.5,0,0,0.01,0,0
2020/11/30,8,1020.7,1023.7,0,6.1,2.2,7.2,76,1.8,0,0,0.13,0,0
2020/11/30,9,1021,1024,0,8.9,3.3,7.8,68,1.1,0,0.4,0.65,0,0
2020/11/30,10,1020.9,1023.9,0,11.6,3.6,7.9,58,1.7,0,1,1.58,0,0
2020/11/30,11,1020.4,1023.3,0,12.1,3.6,7.9,56,1.7,0,1,1.99,0,0
2020/11/30,12,1019.7,1022.6,0,12.5,4,8.1,56,1,0,0.9,1.67,0,0
2020/11/30,13,1019.3,1022.2,0,14.1,3.3,7.7,48,1.2,0,0.9,1.64,0,0
2020/11/30,14,1019.2,1022.1,0,14.5,2.7,7.4,45,1,0,1,1.46,0,0
2020/11/30,15,1019.4,1022.3,0,13.6,3.1,7.6,49,0.9,0,0.9,0.9,0,0
2020/11/30,16,1019.8,1022.7,0,12.1,3.9,8,57,1.4,0,0.7,0.39,0,0
2020/11/30,17,1020.5,1023.4,0,12.1,5.3,8.9,63,1.5,0,0,0.01,0,0
2020/11/30,18,1021.1,1024,0,12,7.5,10.4,74,2.8,0,0,0,0,0
2020/11/30,19,1021.7,1024.7,0,11.5,7.6,10.4,77,2.7,0,0,0,0,0
2020/11/30,20,1022.3,1025.3,0,11.3,7.8,10.6,79,3.2,0,0,0,0,0
2020/11/30,21,1022.7,1025.7,0,10.6,7.7,10.5,82,2.4,0,0,0,0,0
2020/11/30,22,1023,1026,0,10.4,7.3,10.2,81,2.9,0,0,0,0,0
2020/11/30,23,1023.2,1026.2,0,9.8,7.1,10.1,83,1.9,0,0,0,0,0
2020/11/30,24,1023.7,1026.7,0,9.6,7.2,10.2,85,2,0,0,0,0,0
2020/12/1,1,1023.5,1026.5,0,8.5,6,9.3,84,1.5,0,0,0,0,0
2020/12/1,2,1023.6,1026.6,0,9.6,6.2,9.4,79,1.2,0,0,0,0,0
2020/12/1,3,1023.5,1026.5,0,9.2,5.4,9,77,2.9,0,0,0,0,0
2020/12/1,4,1023.6,1026.6,0,7.9,2.2,7.1,67,1.5,0,0,0,0,0
2020/12/1,5,1023.9,1026.9,0,7.2,2.5,7.3,72,2.2,0,0,0,0,0
2020/12/1,6,1024.9,1027.9,0,6.1,1.8,7,74,1.8,0,0,0,0,0
2020/12/1,7,1025.6,1028.6,0,5.6,2.4,7.3,80,1.3,0,0,0.01,0,0
2020/12/1,8,1026.1,1029.1,0,7.4,4.2,8.2,80,3,0,0.7,0.38,0,0
2020/12/1,9,1026.1,1029.1,0,9.4,3.4,7.8,66,2.5,0,1,1.03,0,0
2020/12/1,10,1025.6,1028.6,0,11.1,2.9,7.5,57,2,0,1,1.52,0,0
2020/12/1,11,1024.7,1027.7,0,11.9,3.7,7.9,57,2.7,0,1,1.83,0,0
2020/12/1,12,1023.7,1026.6,0,13.2,3.6,7.9,52,2.5,0,1,1.93,0,0
2020/12/1,13,1023.3,1026.2,0,14.7,4.1,8.2,49,2,0,1,1.79,0,0
2020/12/1,14,1023.1,1026,0,13.8,3,7.6,48,1.7,0,1,1.48,0,0
2020/12/1,15,1022.9,1025.8,0,13.7,2.3,7.2,46,1.2,0,1,0.99,0,0
2020/12/1,16,1022.9,1025.8,0,12.5,2.4,7.2,50,2.2,0,1,0.4,0,0
2020/12/1,17,1023.7,1026.7,0,11.4,3.4,7.8,58,1.6,0,0.1,0.03,0,0
2020/12/1,18,1023.8,1026.8,0,12.4,4.9,8.6,60,1.7,0,0,0,0,0
2020/12/1,19,1024.7,1027.7,0,11.5,4.3,8.3,61,3.2,0,0,0,0,0
2020/12/1,20,1025,1028,0,10.5,4.2,8.3,65,2.3,0,0,0,0,0
2020/12/1,21,1025.2,1028.2,0,10.3,4.7,8.5,68,2.6,0,0,0,0,0
2020/12/1,22,1024.9,1027.9,0,9.3,4.5,8.4,72,1.4,0,0,0,0,0
2020/12/1,23,1025.1,1028.1,0,9.6,4.8,8.6,72,3,0,0,0,0,0
2020/12/1,24,1025.3,1028.3,0,8.6,5,8.7,78,2.5,0,0,0,0,0
2020/12/2,1,1024.9,1027.9,0,8.2,4.6,8.5,78,2.1,0,0,0,0,0
2020/12/2,2,1024.5,1027.5,0,8.1,4.9,8.6,80,1.4,0,0,0,0,0
2020/12/2,3,1024.2,1027.2,0,8.4,4.1,8.2,74,1.5,0,0,0,0,0
